12/12/2021 1:11:00 PM, 1676
12/12/2021 1:12:00 PM, 2394
12/12/2021 1:13:00 PM, 2259
12/12/2021 1:14:00 PM, 2244
12/12/2021 1:15:00 PM, 2157
12/12/2021 1:16:00 PM, 2080
12/12/2021 1:17:00 PM, 2041
12/12/2021 1:18:00 PM, 2047
12/12/2021 1:19:00 PM, 2011
12/12/2021 1:20:00 PM, 2020
12/12/2021 1:21:00 PM, 1890
12/12/2021 1:22:00 PM, 1846
12/12/2021 1:23:00 PM, 1845
12/12/2021 1:24:00 PM, 1846
12/12/2021 1:25:00 PM, 1839
12/12/2021 1:26:00 PM, 1847
12/12/2021 1:27:00 PM, 1826
12/12/2021 1:28:00 PM, 1818
12/12/2021 1:29:00 PM, 1823
12/12/2021 1:30:00 PM, 1819
12/12/2021 1:31:00 PM, 1815
12/12/2021 1:32:00 PM, 1812
12/12/2021 1:33:00 PM, 1818
12/12/2021 1:34:00 PM, 1807
12/12/2021 1:35:00 PM, 1813
12/12/2021 1:36:00 PM, 1820
12/12/2021 1:37:00 PM, 1810
12/12/2021 1:38:00 PM, 1826
12/12/2021 1:39:00 PM, 1806
12/12/2021 1:40:00 PM, 1804
12/12/2021 1:41:00 PM, 1797
12/12/2021 1:42:00 PM, 1802
12/12/2021 1:43:00 PM, 1811
12/12/2021 1:44:00 PM, 1801
12/12/2021 1:45:00 PM, 1816
12/12/2021 1:46:00 PM, 1807
12/12/2021 1:47:00 PM, 1788
12/12/2021 1:48:00 PM, 1790
12/12/2021 1:49:00 PM, 1803
12/12/2021 1:50:00 PM, 1792
12/12/2021 1:51:00 PM, 1782
12/12/2021 1:52:00 PM, 1798
12/12/2021 1:53:00 PM, 1798
12/12/2021 1:54:00 PM, 1787
12/12/2021 1:55:00 PM, 1788
12/12/2021 1:56:00 PM, 1784
12/12/2021 1:57:00 PM, 1758
12/12/2021 1:58:00 PM, 1783
12/12/2021 1:59:00 PM, 1779
12/12/2021 2:00:00 PM, 1791
12/12/2021 2:01:00 PM, 1784
12/12/2021 2:02:00 PM, 1777
12/12/2021 2:03:00 PM, 1767
12/12/2021 2:04:00 PM, 1779
12/12/2021 2:05:00 PM, 1806
12/12/2021 2:06:00 PM, 1781
12/12/2021 2:07:00 PM, 1773
12/12/2021 2:08:00 PM, 1774
12/12/2021 2:09:00 PM, 1770
12/12/2021 2:10:00 PM, 1774
12/12/2021 2:11:00 PM, 1788
12/12/2021 2:12:00 PM, 1774
12/12/2021 2:13:00 PM, 1753
12/12/2021 2:14:00 PM, 1756
12/12/2021 2:15:00 PM, 1756
12/12/2021 2:16:00 PM, 1714
12/12/2021 2:17:00 PM, 1709
12/12/2021 2:18:00 PM, 1684
12/12/2021 2:19:00 PM, 1640
12/12/2021 2:20:00 PM, 1626
12/12/2021 2:21:00 PM, 1574
12/12/2021 2:22:00 PM, 1524
12/12/2021 2:23:00 PM, 1500
12/12/2021 2:24:00 PM, 1430
12/12/2021 2:25:00 PM, 1083
12/12/2021 2:26:00 PM, 967
12/12/2021 2:27:00 PM, 971
12/12/2021 2:28:00 PM, 956
12/12/2021 2:29:00 PM, 951
12/12/2021 2:30:00 PM, 952
12/12/2021 2:31:00 PM, 937
12/12/2021 2:32:00 PM, 927
12/12/2021 2:33:00 PM, 926
12/12/2021 2:34:00 PM, 921
12/12/2021 2:35:00 PM, 904
12/12/2021 2:36:00 PM, 908
12/12/2021 2:37:00 PM, 905
12/12/2021 2:38:00 PM, 900
12/12/2021 2:39:00 PM, 901
12/12/2021 2:40:00 PM, 897
12/12/2021 2:41:00 PM, 898
12/12/2021 2:42:00 PM, 896
12/12/2021 2:43:00 PM, 901
12/12/2021 2:44:00 PM, 894
12/12/2021 2:45:00 PM, 885
12/12/2021 2:46:00 PM, 866
12/12/2021 2:47:00 PM, 833
12/12/2021 2:48:00 PM, 775
12/12/2021 2:49:00 PM, 750
12/12/2021 2:50:00 PM, 728
12/12/2021 2:51:00 PM, 689
12/12/2021 2:52:00 PM, 653
12/12/2021 2:53:00 PM, 610
12/12/2021 2:54:00 PM, 602
12/12/2021 2:55:00 PM, 599
12/12/2021 2:56:00 PM, 599
12/12/2021 2:57:00 PM, 595
12/12/2021 2:58:00 PM, 532
12/12/2021 2:59:00 PM, 359
