12/14/2021 8:54:00 PM, 1804
12/14/2021 8:55:00 PM, 1790
12/14/2021 8:56:00 PM, 1787
12/14/2021 8:57:00 PM, 1791
12/14/2021 8:58:00 PM, 1796
12/14/2021 8:59:00 PM, 1794
12/14/2021 9:00:00 PM, 1799
12/14/2021 9:01:00 PM, 1798
12/14/2021 9:02:00 PM, 1782
12/14/2021 9:03:00 PM, 1771
12/14/2021 9:04:00 PM, 1772
12/14/2021 9:05:00 PM, 1769
12/14/2021 9:06:00 PM, 1759
12/14/2021 9:07:00 PM, 1761
12/14/2021 9:08:00 PM, 1721
12/14/2021 9:09:00 PM, 1692
12/14/2021 9:10:00 PM, 1689
12/14/2021 9:11:00 PM, 1670
12/14/2021 9:12:00 PM, 1662
12/14/2021 9:13:00 PM, 1624
12/14/2021 9:14:00 PM, 1598
12/14/2021 9:15:00 PM, 1597
12/14/2021 9:16:00 PM, 1555
12/14/2021 9:17:00 PM, 1566
12/14/2021 9:18:00 PM, 1523
12/14/2021 9:19:00 PM, 1502
12/14/2021 9:20:00 PM, 1501
12/14/2021 9:21:00 PM, 1500
12/14/2021 9:22:00 PM, 1492
12/14/2021 9:23:00 PM, 1481
12/14/2021 9:24:00 PM, 1440
12/14/2021 9:25:00 PM, 1391
12/14/2021 9:26:00 PM, 1313
12/14/2021 9:27:00 PM, 1230
12/14/2021 9:28:00 PM, 1210
12/14/2021 9:29:00 PM, 1203
12/14/2021 9:30:00 PM, 1175
12/14/2021 9:31:00 PM, 1121
12/14/2021 9:32:00 PM, 984
12/14/2021 9:33:00 PM, 908
12/14/2021 9:34:00 PM, 1014
12/14/2021 9:35:00 PM, 815
12/14/2021 9:36:00 PM, 464
