12/16/2021 8:23:00 PM, 1852
12/16/2021 8:24:00 PM, 2005
12/16/2021 8:25:00 PM, 1937
12/16/2021 8:26:00 PM, 1972
12/16/2021 8:27:00 PM, 1938
12/16/2021 8:28:00 PM, 1876
12/16/2021 8:29:00 PM, 1865
12/16/2021 8:30:00 PM, 1869
12/16/2021 8:31:00 PM, 1869
12/16/2021 8:32:00 PM, 1916
12/16/2021 8:33:00 PM, 1843
12/16/2021 8:34:00 PM, 1800
12/16/2021 8:35:00 PM, 1814
12/16/2021 8:36:00 PM, 1811
12/16/2021 8:37:00 PM, 1801
12/16/2021 8:38:00 PM, 1799
12/16/2021 8:39:00 PM, 1802
12/16/2021 8:40:00 PM, 1788
12/16/2021 8:41:00 PM, 1796
12/16/2021 8:42:00 PM, 1792
12/16/2021 8:43:00 PM, 1823
12/16/2021 8:44:00 PM, 1823
12/16/2021 8:45:00 PM, 1844
12/16/2021 8:46:00 PM, 1835
12/16/2021 8:47:00 PM, 1847
12/16/2021 8:48:00 PM, 1858
12/16/2021 8:49:00 PM, 1865
12/16/2021 8:50:00 PM, 1880
12/16/2021 8:51:00 PM, 1868
12/16/2021 8:52:00 PM, 1899
12/16/2021 8:53:00 PM, 1884
12/16/2021 8:54:00 PM, 1902
12/16/2021 8:55:00 PM, 1904
12/16/2021 8:56:00 PM, 1885
12/16/2021 8:57:00 PM, 1858
12/16/2021 8:58:00 PM, 1866
12/16/2021 8:59:00 PM, 1859
12/16/2021 9:00:00 PM, 1865
12/16/2021 9:01:00 PM, 1860
12/16/2021 9:02:00 PM, 1873
12/16/2021 9:03:00 PM, 1856
12/16/2021 9:04:00 PM, 1877
12/16/2021 9:05:00 PM, 1875
12/16/2021 9:06:00 PM, 1871
12/16/2021 9:07:00 PM, 1875
12/16/2021 9:08:00 PM, 1862
12/16/2021 9:09:00 PM, 1855
12/16/2021 9:10:00 PM, 1869
12/16/2021 9:11:00 PM, 1856
12/16/2021 9:12:00 PM, 1865
12/16/2021 9:13:00 PM, 1867
12/16/2021 9:14:00 PM, 1883
12/16/2021 9:15:00 PM, 1854
